Date,Time,Open,High,Low,Close,Vol,OI,HA 1,HA 2,State
7.10.2009,00:00,104.77,106.11,104.71,105.51,202491015,0,103.59,105.28,1.00
8.10.2009,00:00,105.27,105.91,105.07,105.80,159200262,0,104.43,105.51,0.00
9.10.2009,00:00,106.55,107.17,106.15,106.61,183305731,0,104.97,106.62,1.00
10.10.2009,00:00,106.64,107.26,106.36,107.26,135008260,0,105.80,106.88,1.00
13.10.2009,00:00,107.76,108.09,107.28,107.68,118030971,0,106.34,107.70,1.00
14.10.2009,00:00,107.39,107.71,106.76,107.46,157692668,0,107.02,107.33,1.00
15.10.2009,00:00,108.72,109.42,108.26,109.31,191421516,0,107.18,108.93,1.00
16.10.2009,00:00,108.78,109.71,108.73,109.71,173873591,0,108.05,109.23,1.00
17.10.2009,00:00,108.80,109.27,108.23,108.89,192069345,0,108.64,108.80,1.00
20.10.2009,00:00,109.07,110.13,108.73,109.79,159530358,0,108.72,109.43,1.00
21.10.2009,00:00,109.95,109.99,108.68,109.21,180921009,0,109.07,109.46,1.00
22.10.2009,00:00,109.04,110.31,108.15,108.23,225787463,0,109.27,108.93,0.00
23.10.2009,00:00,108.19,109.68,107.50,109.33,238443948,0,109.10,108.68,0.00
24.10.2009,00:00,109.69,109.76,107.63,108.08,240033192,0,108.89,108.79,0.00
27.10.2009,00:00,108.20,109.31,106.61,106.91,242028169,0,108.84,107.76,0.00
28.10.2009,00:00,107.03,107.39,106.16,106.42,253266295,0,108.30,106.75,-1.00
29.10.2009,00:00,106.15,106.48,104.35,104.41,248821371,0,107.52,105.35,-1.00
30.10.2009,00:00,105.19,106.86,104.94,106.65,198110571,0,106.44,105.91,-1.00
31.10.2009,00:00,106.30,106.62,103.44,103.56,325608088,0,106.17,104.98,-1.00
3.11.2009,00:00,104.13,105.41,103.08,104.32,254489769,0,105.58,104.24,-1.00
4.11.2009,00:00,103.74,104.80,103.54,104.65,228362523,0,104.91,104.18,-1.00
5.11.2009,00:00,105.51,106.33,104.65,104.92,247996688,0,104.54,105.35,0.00
6.11.2009,00:00,105.66,106.88,105.44,106.85,180015203,0,104.95,106.21,1.00
7.11.2009,00:00,106.26,107.40,106.05,107.13,170954088,0,105.58,106.71,0.00
10.11.2009,00:00,107.95,109.63,107.87,109.57,159495654,0,106.14,108.76,1.00
11.11.2009,00:00,109.31,109.93,108.97,109.59,171899752,0,107.45,109.45,1.00
12.11.2009,00:00,110.31,110.82,109.62,110.15,169466161,0,108.45,110.22,1.00
13.11.2009,00:00,110.00,110.57,108.75,109.03,157144501,0,109.34,109.59,1.00
14.11.2009,00:00,109.31,110.09,108.75,109.62,150962935,0,109.46,109.44,0.00
17.11.2009,00:00,110.38,111.69,110.32,111.21,210922108,0,109.45,110.90,1.00
18.11.2009,00:00,110.92,111.39,110.50,111.34,147134089,0,110.18,111.04,1.00
19.11.2009,00:00,111.26,111.43,110.57,111.27,156486734,0,110.61,111.13,1.00
20.11.2009,00:00,110.51,110.56,109.13,109.82,208734520,0,110.87,110.01,0.00
21.11.2009,00:00,109.26,109.76,109.01,109.43,134195979,0,110.44,109.36,-1.00
24.11.2009,00:00,110.72,111.74,110.60,110.82,148010135,0,109.90,110.97,1.00
25.11.2009,00:00,111.00,111.20,110.01,110.99,138420046,0,110.44,110.80,1.00
26.11.2009,00:00,111.17,111.50,110.82,111.38,109564770,0,110.62,111.22,1.00
28.11.2009,00:00,108.40,110.32,108.29,109.46,115707520,0,110.92,109.12,-1.00
1.12.2009,00:00,109.48,110.20,109.02,109.94,160874797,0,110.02,109.66,0.00
2.12.2009,00:00,110.92,111.66,110.73,111.30,159613619,0,109.84,111.15,1.00
3.12.2009,00:00,111.28,112.01,110.92,111.25,132315059,0,110.50,111.36,1.00
4.12.2009,00:00,111.55,112.18,110.29,110.38,167324826,0,110.93,111.10,1.00
5.12.2009,00:00,111.84,112.38,110.04,111.01,274907788,0,111.02,111.32,1.00
8.12.2009,00:00,110.91,111.53,110.49,110.84,127973802,0,111.17,110.94,0.00
9.12.2009,00:00,110.04,110.04,109.27,109.61,169863654,0,111.05,109.74,-1.00
10.12.2009,00:00,109.58,110.18,109.02,110.02,155063348,0,110.40,109.70,-1.00
11.12.2009,00:00,110.70,111.12,110.45,110.64,138014637,0,110.05,110.73,0.00
12.12.2009,00:00,111.11,111.36,110.61,111.11,124853988,0,110.39,111.05,1.00
15.12.2009,00:00,111.87,112.00,111.37,111.87,107141486,0,110.72,111.78,1.00
16.12.2009,00:00,111.46,111.92,111.00,111.35,120408777,0,111.25,111.43,1.00
17.12.2009,00:00,111.80,112.13,111.27,111.52,155358104,0,111.34,111.68,1.00
18.12.2009,00:00,110.72,110.93,110.08,110.18,183390083,0,111.51,110.48,-1.00
19.12.2009,00:00,110.20,110.30,109.28,110.21,174591136,0,110.99,110.00,-1.00
22.12.2009,00:00,110.76,111.70,110.76,111.33,118104223,0,110.50,111.14,0.00
23.12.2009,00:00,111.57,111.97,111.43,111.73,91707436,0,110.82,111.68,1.00
24.12.2009,00:00,112.00,112.11,111.50,111.95,111783033,0,111.25,111.89,1.00
25.12.2009,00:00,112.19,112.61,112.18,112.56,39521556,0,111.57,112.39,1.00
29.12.2009,00:00,112.90,112.99,112.32,112.72,87508427,0,111.98,112.73,1.00
30.12.2009,00:00,113.01,113.03,112.55,112.56,80572472,0,112.35,112.79,1.00
31.12.2009,00:00,112.23,112.65,112.17,112.52,73138357,0,112.57,112.39,0.00
1.01.2010,00:00,112.77,112.80,111.39,111.44,90637861,0,112.48,112.10,0.00
5.01.2010,00:00,112.37,113.39,112.33,113.33,118944541,0,112.29,112.85,1.00
6.01.2010,00:00,113.26,113.68,112.85,113.63,111579866,0,112.57,113.35,1.00
7.01.2010,00:00,113.52,113.99,113.43,113.71,116074402,0,112.96,113.66,1.00
8.01.2010,00:00,113.50,114.33,113.18,114.19,131091048,0,113.31,113.80,1.00
9.01.2010,00:00,113.89,114.62,113.66,114.57,126402764,0,113.56,114.18,1.00
12.01.2010,00:00,115.08,115.13,114.24,114.73,106375678,0,113.87,114.80,1.00
13.01.2010,00:00,113.97,114.21,113.22,113.66,163333432,0,114.33,113.76,-1.00
14.01.2010,00:00,113.95,114.94,113.37,114.62,161821927,0,114.05,114.22,1.00
15.01.2010,00:00,114.49,115.14,114.42,114.93,115783759,0,114.13,114.75,1.00
16.01.2010,00:00,114.73,114.84,113.20,113.64,215202285,0,114.44,114.10,0.00
20.01.2010,00:00,113.62,115.13,113.59,115.06,139172635,0,114.27,114.35,1.00
21.01.2010,00:00,114.28,114.45,112.98,113.89,216490121,0,114.31,113.90,0.00
22.01.2010,00:00,113.92,114.27,111.56,111.70,344859506,0,114.11,112.86,-1.00
23.01.2010,00:00,111.20,111.74,109.09,109.21,345942402,0,113.48,110.31,-1.00
26.01.2010,00:00,110.21,110.41,109.41,109.77,186937468,0,111.90,109.95,-1.00
27.01.2010,00:00,109.34,110.47,109.04,109.31,211168719,0,110.92,109.54,-1.00
28.01.2010,00:00,109.17,110.08,108.33,109.83,271863580,0,110.23,109.35,-1.00
29.01.2010,00:00,110.19,110.25,107.91,108.57,316103993,0,109.79,109.23,-1.00
30.01.2010,00:00,109.04,109.80,107.22,107.39,310677592,0,109.51,108.36,-1.00
2.02.2010,00:00,108.15,109.07,107.50,109.06,187864905,0,108.94,108.44,-1.00
3.02.2010,00:00,109.26,110.59,108.88,110.38,216327851,0,108.69,109.78,1.00
4.02.2010,00:00,109.88,110.48,109.51,109.83,172730603,0,109.23,109.93,1.00
5.02.2010,00:00,108.98,109.03,106.42,106.44,356715612,0,109.58,107.72,-1.00
6.02.2010,00:00,106.56,106.88,104.58,106.66,493585758,0,108.65,106.17,-1.00
9.02.2010,00:00,106.74,107.33,105.81,105.89,224166833,0,107.41,106.44,-1.00
10.02.2010,00:00,107.13,108.15,106.27,107.22,337820408,0,106.93,107.19,0.00
11.02.2010,00:00,107.05,107.60,106.11,107.01,240511495,0,107.06,106.94,-1.00
12.02.2010,00:00,106.87,108.25,106.25,108.13,223591548,0,107.00,107.38,0.00
13.02.2010,00:00,106.99,108.10,106.51,108.04,304652665,0,107.19,107.41,0.00
17.02.2010,00:00,108.86,109.85,108.42,109.74,159317418,0,107.30,109.22,1.00
18.02.2010,00:00,110.27,110.41,109.74,110.26,168845041,0,108.26,110.17,1.00
19.02.2010,00:00,110.08,111.14,110.04,110.91,193708529,0,109.21,110.54,1.00
20.02.2010,00:00,110.62,111.57,110.36,111.14,222684816,0,109.88,110.92,1.00
23.02.2010,00:00,111.55,111.58,110.83,111.16,132346808,0,110.40,111.28,1.00
24.02.2010,00:00,110.86,111.20,109.52,109.81,207496924,0,110.84,110.35,0.00
25.02.2010,00:00,110.14,111.00,109.86,110.82,176350611,0,110.59,110.46,0.00
26.02.2010,00:00,109.24,110.75,108.94,110.67,259634682,0,110.52,109.90,0.00
27.02.2010,00:00,110.77,111.12,110.11,110.74,173589231,0,110.21,110.69,1.00
2.03.2010,00:00,111.20,112.00,111.17,111.89,147709644,0,110.45,111.57,1.00
3.03.2010,00:00,112.37,112.74,112.00,112.20,160992382,0,111.01,112.33,1.00
4.03.2010,00:00,112.49,112.97,112.02,112.30,150784940,0,111.67,112.44,1.00
5.03.2010,00:00,112.45,112.80,112.03,112.64,135770353,0,112.06,112.48,1.00
6.03.2010,00:00,113.38,114.34,113.10,114.25,176118769,0,112.27,113.77,1.00
9.03.2010,00:00,114.26,114.52,114.07,114.27,114631139,0,113.02,114.28,1.00
10.03.2010,00:00,113.93,114.99,113.87,114.46,154556674,0,113.65,114.31,1.00
11.03.2010,00:00,114.51,115.28,114.41,114.97,186088798,0,113.98,114.79,1.00
12.03.2010,00:00,114.70,115.48,114.35,115.45,160875844,0,114.39,114.99,1.00
13.03.2010,00:00,115.95,115.97,115.14,115.46,162074761,0,114.69,115.63,1.00
16.03.2010,00:00,115.26,115.57,114.60,115.49,146816801,0,115.16,115.23,1.00
17.03.2010,00:00,115.81,116.52,115.49,116.41,168672990,0,115.20,116.06,1.00
18.03.2010,00:00,116.76,117.48,116.71,117.10,177468085,0,115.63,117.01,1.00
19.03.2010,00:00,117.11,117.27,116.57,117.04,196509041,0,116.32,117.00,1.00
20.03.2010,00:00,116.96,117.29,115.52,115.97,226641098,0,116.66,116.44,0.00
23.03.2010,00:00,115.31,116.80,115.24,116.59,184477713,0,116.55,115.99,0.00
24.03.2010,00:00,116.76,117.51,116.38,117.41,182941554,0,116.27,117.01,1.00
25.03.2010,00:00,116.97,117.43,116.60,116.84,187211913,0,116.64,116.96,1.00
26.03.2010,00:00,117.63,118.10,116.51,116.65,223396257,0,116.80,117.22,1.00
27.03.2010,00:00,116.87,117.42,116.12,116.58,205808499,0,117.01,116.75,0.00
30.03.2010,00:00,117.17,117.53,116.97,117.32,134513501,0,116.88,117.25,1.00
31.03.2010,00:00,117.46,117.83,116.91,117.40,145772406,0,117.06,117.40,1.00
1.04.2010,00:00,116.95,117.52,116.61,117.00,161078665,0,117.23,117.02,0.00
2.04.2010,00:00,117.80,118.25,117.10,117.80,161215165,0,117.13,117.74,1.00
6.04.2010,00:00,118.25,118.84,117.92,118.76,105847602,0,117.43,118.44,1.00
7.04.2010,00:00,118.42,119.25,118.29,119.04,110384143,0,117.94,118.75,1.00
8.04.2010,00:00,118.80,119.36,117.81,118.36,184576297,0,118.34,118.58,1.00
9.04.2010,00:00,117.95,118.97,117.60,118.77,158703990,0,118.46,118.32,0.00
10.04.2010,00:00,119.02,119.60,118.80,119.55,133006493,0,118.39,119.24,1.00
13.04.2010,00:00,119.70,120.05,119.56,119.74,110278931,0,118.82,119.76,1.00
14.04.2010,00:00,119.62,120.04,119.00,119.83,125125040,0,119.29,119.62,1.00
15.04.2010,00:00,120.27,121.19,120.08,121.19,161608989,0,119.46,120.68,1.00
16.04.2010,00:00,120.99,121.57,120.95,121.29,144615226,0,120.07,121.20,1.00
17.04.2010,00:00,120.86,121.29,118.75,119.36,366879697,0,120.63,120.07,0.00
20.04.2010,00:00,119.01,119.93,118.47,119.81,217947757,0,120.35,119.31,-1.00
21.04.2010,00:00,120.56,120.98,120.17,120.88,157707939,0,119.83,120.65,1.00
22.04.2010,00:00,120.95,121.23,119.99,120.66,192910086,0,120.24,120.71,1.00
23.04.2010,00:00,119.81,121.17,119.12,121.02,239188584,0,120.47,120.28,0.00
24.04.2010,00:00,120.94,121.86,120.63,121.81,177335420,0,120.38,121.31,1.00
27.04.2010,00:00,121.85,122.12,121.23,121.35,143457213,0,120.84,121.64,1.00
28.04.2010,00:00,120.65,121.33,118.25,118.48,355853771,0,121.24,119.68,-1.00
29.04.2010,00:00,119.05,119.68,118.27,119.38,300677608,0,120.46,119.10,-1.00
30.04.2010,00:00,120.10,121.11,120.07,120.86,193774904,0,119.78,120.54,0.00
1.05.2010,00:00,120.88,121.01,118.78,118.81,270000858,0,120.16,119.87,-1.00
4.05.2010,00:00,119.38,120.68,119.20,120.35,182747817,0,120.01,119.90,0.00
5.05.2010,00:00,119.01,119.03,116.92,117.52,360353366,0,119.96,118.12,-1.00
6.05.2010,00:00,116.54,117.80,115.97,116.82,328973162,0,119.04,116.78,-1.00
7.05.2010,00:00,116.26,117.00,105.00,112.94,647356524,0,117.91,112.80,-1.00
8.05.2010,00:00,112.64,113.77,109.58,111.26,637558734,0,115.36,111.81,-1.00
11.05.2010,00:00,115.81,116.65,114.91,116.16,396159543,0,113.58,115.88,0.00
12.05.2010,00:00,115.07,117.36,114.91,115.83,317849705,0,114.73,115.79,0.00
13.05.2010,00:00,116.29,117.62,116.09,117.45,235607027,0,115.26,116.86,0.00
14.05.2010,00:00,117.13,117.68,115.89,115.99,234456089,0,116.06,116.67,0.00
15.05.2010,00:00,115.12,115.33,112.87,113.89,345602060,0,116.37,114.30,-1.00
18.05.2010,00:00,114.20,114.52,111.77,113.95,325943991,0,115.34,113.61,-1.00
19.05.2010,00:00,114.88,115.22,112.03,112.40,360595878,0,114.47,113.63,-1.00
20.05.2010,00:00,111.77,112.77,110.36,111.76,394759527,0,114.05,111.67,-1.00
21.05.2010,00:00,109.38,109.89,107.47,107.54,530423626,0,112.86,108.57,-1.00
22.05.2010,00:00,105.91,109.38,105.36,109.11,500909335,0,110.71,107.44,-1.00
25.05.2010,00:00,108.52,109.39,107.61,107.71,269822997,0,109.08,108.31,-1.00
26.05.2010,00:00,105.11,107.87,104.38,107.82,396505132,0,108.69,106.30,-1.00
27.05.2010,00:00,108.48,109.47,106.85,107.17,349719279,0,107.49,107.99,0.00
28.05.2010,00:00,109.19,110.80,108.78,110.76,300870473,0,107.74,109.88,0.00
29.05.2010,00:00,110.64,110.72,108.85,109.37,298018103,0,108.81,109.90,0.00
2.06.2010,00:00,108.35,109.95,107.37,107.53,277909392,0,109.35,108.30,-1.00
3.06.2010,00:00,108.08,110.34,107.51,110.33,240243641,0,108.83,109.07,0.00
4.06.2010,00:00,110.65,111.06,109.58,110.71,226618259,0,108.95,110.50,0.00
5.06.2010,00:00,108.61,109.33,106.46,106.82,398475566,0,109.72,107.81,-1.00
8.06.2010,00:00,107.20,107.61,105.41,105.49,264609061,0,108.76,106.43,-1.00
9.06.2010,00:00,105.57,106.83,104.65,106.62,357774294,0,107.60,105.92,-1.00
10.06.2010,00:00,107.24,108.28,105.60,106.05,268023252,0,106.76,106.79,0.00
11.06.2010,00:00,107.86,109.28,107.69,109.15,317890583,0,106.77,108.50,0.00
12.06.2010,00:00,108.19,109.75,108.12,109.68,214128107,0,107.63,108.94,1.00
15.06.2010,00:00,110.52,111.12,109.40,109.51,207196003,0,108.28,110.14,1.00
16.06.2010,00:00,110.28,112.10,110.09,112.00,238268655,0,109.21,111.12,1.00
17.06.2010,00:00,111.42,112.42,111.20,111.96,216373918,0,110.16,111.75,1.00
18.06.2010,00:00,112.28,112.33,111.05,112.14,263185740,0,110.96,111.95,1.00
19.06.2010,00:00,111.83,112.13,111.37,111.73,174006543,0,111.45,111.77,1.00
22.06.2010,00:00,113.12,113.20,110.79,111.41,213140636,0,111.61,112.13,1.00
23.06.2010,00:00,111.41,111.90,109.41,109.57,239355313,0,111.87,110.57,-1.00
24.06.2010,00:00,109.64,110.03,108.48,109.23,254698722,0,111.22,109.35,-1.00
25.06.2010,00:00,108.69,108.83,107.14,107.42,268692053,0,110.28,108.02,-1.00
26.06.2010,00:00,107.74,108.42,106.77,107.87,238726472,0,109.15,107.70,-1.00
29.06.2010,00:00,108.03,108.32,107.14,107.53,169333229,0,108.43,107.76,-1.00
30.06.2010,00:00,106.02,106.07,103.55,104.21,373760407,0,108.09,104.96,-1.00
1.07.2010,00:00,103.92,104.88,102.88,103.22,284101670,0,106.53,103.72,-1.00
2.07.2010,00:00,103.15,103.49,101.13,102.76,382924764,0,105.13,102.63,-1.00
3.07.2010,00:00,103.11,103.42,101.62,102.20,233385146,0,103.88,102.59,-1.00
7.07.2010,00:00,103.64,104.37,101.88,102.87,256936431,0,103.23,103.19,-1.00
8.07.2010,00:00,103.13,106.24,103.02,106.11,253769702,0,103.21,104.63,0.00
9.07.2010,00:00,107.00,107.28,105.91,107.16,210842046,0,103.92,106.84,1.00
10.07.2010,00:00,107.13,107.97,106.93,107.96,144999850,0,105.38,107.50,0.00
13.07.2010,00:00,107.60,108.24,107.15,108.03,131283538,0,106.44,107.76,0.00
14.07.2010,00:00,109.15,110.09,108.93,109.66,213025882,0,107.10,109.46,1.00
15.07.2010,00:00,109.31,110.08,108.86,109.65,184426719,0,108.28,109.47,1.00
16.07.2010,00:00,109.61,110.06,108.17,109.68,232337892,0,108.88,109.38,1.00
17.07.2010,00:00,109.09,109.21,106.45,106.66,282693306,0,109.13,107.85,0.00
20.07.2010,00:00,107.05,107.63,106.22,107.29,186708979,0,108.49,107.05,-1.00
21.07.2010,00:00,105.87,108.56,105.82,108.48,258162303,0,107.77,107.18,0.00
22.07.2010,00:00,109.04,109.07,106.63,107.07,264526950,0,107.48,107.95,1.00
23.07.2010,00:00,108.34,109.94,108.33,109.46,274781292,0,107.71,109.02,1.00
24.07.2010,00:00,109.24,110.57,108.93,110.41,222020785,0,108.37,109.79,1.00
27.07.2010,00:00,110.60,111.67,110.29,111.56,182126480,0,109.08,111.03,1.00
28.07.2010,00:00,112.17,112.29,111.11,111.55,204855535,0,110.05,111.78,1.00
29.07.2010,00:00,111.32,111.66,110.46,110.83,163056171,0,110.92,111.07,1.00
30.07.2010,00:00,111.52,111.82,109.41,110.29,220149031,0,110.99,110.76,0.00
31.07.2010,00:00,109.17,110.86,108.98,110.27,220070531,0,110.88,109.82,0.00
3.08.2010,00:00,111.99,112.94,111.54,112.76,188263197,0,110.35,112.31,1.00
4.08.2010,00:00,112.48,112.77,111.85,112.22,146657242,0,111.33,112.33,1.00
5.08.2010,00:00,112.53,113.11,112.16,112.97,158171627,0,111.83,112.69,1.00
6.08.2010,00:00,112.25,112.91,112.08,112.85,140473721,0,112.26,112.52,1.00
7.08.2010,00:00,111.74,112.57,110.92,112.39,239728279,0,112.39,111.91,0.00
10.08.2010,00:00,112.92,113.18,112.32,112.99,120800381,0,112.15,112.85,1.00
11.08.2010,00:00,112.04,112.98,111.37,112.38,242916211,0,112.50,112.19,0.00
12.08.2010,00:00,110.65,110.69,109.12,109.30,273408176,0,112.35,109.94,-1.00
13.08.2010,00:00,107.65,109.02,107.60,108.63,239542543,0,111.14,108.22,-1.00
14.08.2010,00:00,108.29,108.96,108.18,108.31,158698476,0,109.68,108.44,-1.00
17.08.2010,00:00,107.57,108.61,107.18,108.26,147895278,0,109.06,107.91,-1.00
18.08.2010,00:00,109.19,110.39,108.88,109.59,172270222,0,108.48,109.51,0.00
19.08.2010,00:00,109.54,110.38,108.91,109.79,182922040,0,109.00,109.66,0.00
20.08.2010,00:00,109.22,109.49,107.43,107.88,265847589,0,109.33,108.51,-1.00
21.08.2010,00:00,107.56,107.94,106.75,107.53,209714149,0,108.92,107.44,-1.00
24.08.2010,00:00,108.04,108.57,107.07,107.12,163490258,0,108.18,107.70,-1.00
25.08.2010,00:00,105.95,106.39,104.97,105.53,280795568,0,107.94,105.71,-1.00
26.08.2010,00:00,104.95,106.34,104.29,105.94,272330717,0,106.83,105.38,-1.00
27.08.2010,00:00,106.44,106.58,104.88,105.23,224492677,0,106.10,105.78,-1.00
28.08.2010,00:00,105.89,106.97,104.31,106.86,272704063,0,105.94,106.01,0.00
31.08.2010,00:00,106.58,106.91,105.30,105.31,167238558,0,105.98,106.03,0.00
1.09.2010,00:00,104.92,105.98,104.49,105.31,273933006,0,106.00,105.18,-1.00
2.09.2010,00:00,106.73,108.61,106.66,108.46,267834949,0,105.59,107.61,1.00
3.09.2010,00:00,108.72,109.49,108.49,109.47,156112147,0,106.60,109.04,1.00
4.09.2010,00:00,110.54,110.99,109.95,110.89,212197260,0,107.82,110.59,1.00
8.09.2010,00:00,110.37,110.51,109.55,109.64,141973690,0,109.21,110.02,1.00
9.09.2010,00:00,109.85,110.85,109.81,110.41,150268927,0,109.61,110.23,1.00
10.09.2010,00:00,111.64,111.68,110.62,110.92,147017889,0,109.92,111.22,1.00
11.09.2010,00:00,111.12,111.61,110.87,111.48,127818961,0,110.57,111.27,1.00
14.09.2010,00:00,112.58,112.95,112.13,112.72,178503456,0,110.92,112.60,1.00
15.09.2010,00:00,112.50,113.29,112.08,112.65,209823581,0,111.76,112.63,1.00
16.09.2010,00:00,112.32,113.21,111.98,113.08,168608341,0,112.19,112.65,1.00
17.09.2010,00:00,112.73,113.12,112.35,113.05,199962858,0,112.42,112.81,1.00
18.09.2010,00:00,113.04,113.15,112.18,112.49,195836810,0,112.62,112.72,1.00
21.09.2010,00:00,112.88,114.46,112.52,114.21,214786712,0,112.67,113.52,1.00
22.09.2010,00:00,114.30,114.84,113.51,113.98,268632440,0,113.09,114.16,1.00
23.09.2010,00:00,113.80,114.44,113.10,113.42,191322353,0,113.62,113.69,1.00
24.09.2010,00:00,112.49,113.67,112.18,112.50,202354235,0,113.66,112.71,-1.00
25.09.2010,00:00,113.75,114.90,113.65,114.82,209671704,0,113.18,114.28,1.00
28.09.2010,00:00,114.86,114.99,114.16,114.27,128799460,0,113.73,114.57,1.00
29.09.2010,00:00,114.42,115.04,113.18,114.67,209207409,0,114.15,114.33,1.00
30.09.2010,00:00,114.39,114.91,114.02,114.47,179665724,0,114.24,114.45,1.00
1.10.2010,00:00,115.05,115.79,113.59,114.13,287106609,0,114.34,114.64,1.00
2.10.2010,00:00,114.99,115.12,113.93,114.61,174638619,0,114.49,114.66,1.00
5.10.2010,00:00,114.37,114.85,113.18,113.75,166153198,0,114.58,114.04,-1.00
6.10.2010,00:00,114.80,116.32,114.67,116.04,229634076,0,114.31,115.46,1.00
7.10.2010,00:00,116.02,116.33,115.56,116.03,148626519,0,114.88,115.98,1.00
8.10.2010,00:00,116.50,116.53,115.19,115.89,164859971,0,115.43,116.03,1.00
9.10.2010,00:00,116.05,116.86,115.61,116.54,177760079,0,115.73,116.27,1.00
12.10.2010,00:00,116.72,116.97,116.25,116.65,103098291,0,116.00,116.65,1.00
13.10.2010,00:00,116.27,117.35,115.65,117.01,182209984,0,116.32,116.57,1.00
14.10.2010,00:00,117.66,118.55,117.38,117.92,194347147,0,116.45,117.88,1.00
15.10.2010,00:00,117.81,118.01,116.72,117.46,217764255,0,117.16,117.50,1.00
16.10.2010,00:00,118.28,118.35,116.76,117.70,243704938,0,117.33,117.77,1.00
19.10.2010,00:00,117.73,118.67,117.26,118.54,141502179,0,117.55,118.05,1.00
20.10.2010,00:00,117.19,117.85,116.02,116.73,280604682,0,117.80,116.95,0.00
21.10.2010,00:00,116.94,118.44,116.87,117.87,200051747,0,117.37,117.53,1.00
22.10.2010,00:00,118.40,119.09,117.21,118.13,221546107,0,117.45,118.21,1.00
23.10.2010,00:00,118.31,118.53,118.00,118.35,108212321,0,117.83,118.30,1.00
26.10.2010,00:00,119.14,119.76,118.61,118.70,151145700,0,118.06,119.05,1.00
27.10.2010,00:00,118.10,118.84,117.87,118.72,158982885,0,118.56,118.38,0.00
28.10.2010,00:00,117.89,118.51,117.26,118.38,190023965,0,118.47,118.01,-1.00
29.10.2010,00:00,119.06,119.11,117.83,118.40,168575989,0,118.24,118.60,1.00
30.10.2010,00:00,118.28,118.72,118.07,118.49,144201126,0,118.42,118.39,0.00
2.11.2010,00:00,119.07,119.75,117.85,118.53,174074708,0,118.41,118.80,1.00
3.11.2010,00:00,119.42,119.75,119.10,119.47,158345856,0,118.60,119.44,1.00
4.11.2010,00:00,119.68,120.02,118.45,119.95,226702775,0,119.02,119.53,1.00
5.11.2010,00:00,121.28,122.32,120.94,122.26,215039313,0,119.27,121.70,1.00
6.11.2010,00:00,122.34,122.92,122.18,122.72,180654096,0,120.49,122.54,1.00
9.11.2010,00:00,122.34,122.69,121.94,122.49,155901614,0,121.51,122.36,1.00
10.11.2010,00:00,122.82,122.95,121.12,121.61,186621575,0,121.94,122.13,1.00
11.11.2010,00:00,121.58,122.16,120.66,122.10,221387386,0,122.03,121.63,0.00
12.11.2010,00:00,121.05,121.82,120.68,121.64,158017547,0,121.83,121.30,0.00
13.11.2010,00:00,120.82,121.35,119.65,120.20,239068789,0,121.56,120.51,0.00
16.11.2010,00:00,120.58,121.05,119.98,120.03,163940710,0,121.03,120.41,0.00
17.11.2010,00:00,119.29,119.49,117.59,118.16,300331917,0,120.72,118.63,-1.00
18.11.2010,00:00,118.21,118.71,117.86,118.22,172308826,0,119.68,118.25,-1.00
19.11.2010,00:00,119.36,120.39,119.35,119.96,197723674,0,118.96,119.77,0.00
20.11.2010,00:00,119.90,120.34,119.25,120.29,156852807,0,119.36,119.94,0.00
23.11.2010,00:00,119.69,120.24,118.77,120.19,181592166,0,119.65,119.72,0.00
24.11.2010,00:00,118.77,119.01,117.99,118.45,222308913,0,119.69,118.56,-1.00
25.11.2010,00:00,119.20,120.23,119.18,120.20,140159033,0,119.12,119.70,0.00
27.11.2010,00:00,119.16,119.81,118.80,118.80,76007704,0,119.41,119.14,-1.00
30.11.2010,00:00,118.50,119.48,117.74,119.16,223642224,0,119.28,118.72,-1.00
1.12.2010,00:00,117.98,119.17,117.81,118.49,233930639,0,119.00,118.36,-1.00
2.12.2010,00:00,120.20,121.24,120.19,121.01,221037149,0,118.68,120.66,1.00
3.12.2010,00:00,121.20,122.65,121.13,122.56,191213570,0,119.67,121.89,1.00
4.12.2010,00:00,122.14,123.03,122.11,122.89,151288823,0,120.78,122.54,1.00
